code,config,d_param_max,d_param_rel_max,d_param_span_max,d_crit_calib,d_nse_cal,d_kge_cal,d_nse_val,d_kge_val,nse_cal_R,nse_val_R,kge_cal_R,kge_val_R,n_runs_R,n_runs_HS,n_iter_R,n_iter_HS
P821501001,GR6J_NSE,1.159871289036455e-16,1.159871289036455e-16,1.6291397293824643e-19,4.928761839784691e-16,4.928761839784691e-16,2.3019560815596415e-15,2.5894876460424807e-15,4.0876979156242975e-15,0.901015760723919,0.771736234146335,0.916361421351967,0.841963238815398,2118,2118,114,114
P821501001,CemaNeigeGR4J_NSE,1.0330315191902136e-15,1.0330315191902136e-15,2.8509945264193126e-17,3.7127900877779213e-16,3.7127900877779213e-16,8.349204650521281e-15,1.4481199198868605e-15,8.41431057907899e-15,0.897079822756382,0.766665114800642,0.930814550328561,0.857640039815765,1000,1000,25,25
Q022402001,GR4J_NSE,8.00821864908522e-16,8.00821864908522e-16,1.0426494268047772e-17,1.7698589113760938e-15,1.7698589113760938e-15,9.408605805969356e-15,4.458270025914506e-15,8.367642740745158e-15,0.81548304372495,0.771979121123783,0.896806090207099,0.782814951383202,249,249,23,23
Q022402001,GR4J_KGE,1.2924909160132528e-15,1.2924909160132528e-15,1.0426494268047772e-17,2.4491323989054997e-15,4.371809292852516e-15,2.4491323989054997e-15,2.145561210584655e-15,2.6199764704743356e-15,0.812641503966983,0.776176661249361,0.90662556676912,0.805130798142586,408,408,41,41
Q022402001,GR5J_NSE,7.034592813548584e-16,7.034592813548584e-16,3.1279482804143314e-17,6.612551010057668e-16,6.612551010057668e-16,2.72374942005387e-15,2.0702589361145583e-15,2.5253212972218586e-15,0.839481633439584,0.804408814707603,0.89673838429933,0.791345420689142,544,544,32,32
Q022402001,GR6J_NSE,1.4496515932050113e-16,1.4496515932050113e-16,3.2582794587649287e-19,0.0,0.0,2.7423038801879928e-15,1.909738196748683e-15,9.892000559377446e-16,0.854089216393596,0.813887598374178,0.89067104190069,0.785640996047942,1677,1677,80,80
Q022402001,CemaNeigeGR4J_NSE,9.662283191366117e-16,9.662283191366117e-16,5.701989052838625e-17,2.173565535670186e-15,2.173565535670186e-15,1.1496345159543246e-14,3.883541757550046e-15,1.1346727336090274e-14,0.817254787237201,0.771873293408071,0.898117965816553,0.782761754462114,1037,1037,28,28
Q055401001,GR4J_NSE,3.456054036283606e-16,3.456054036283606e-16,3.2582794587649287e-19,3.858741480232787e-15,3.858741480232787e-15,1.1265170525531645e-14,3.3696641687009595e-15,1.7526585842673186e-15,0.776834152234289,0.724846908146621,0.77857338019522,0.633450824131429,225,225,20,20
Q055401001,GR4J_KGE,5.224943589827345e-16,5.224943589827345e-16,1.3033117835059715e-18,7.986047630071027e-15,5.149550569320028e-15,7.986047630071027e-15,2.687095369972852e-15,3.393606295985786e-16,0.733026743385097,0.702386362223472,0.861926083029729,0.654302784585479,224,224,20,20
Q055401001,GR5J_NSE,1.0142433934352345e-15,1.0142433934352345e-15,1.82463649690836e-17,4.802836325853782e-15,4.802836325853782e-15,7.459440143751663e-15,4.6639712882246335e-15,1.4260148783847497e-15,0.785943560767607,0.73793151021907,0.818590472979824,0.622839518130531,1502,1502,123,123
Q055401001,GR6J_NSE,3.8616677305718884e-16,3.8616677305718884e-16,1.73645993591272e-18,4.787829295227041e-15,4.787829295227041e-15,7.537022086659453e-15,5.5685807471467226e-15,7.139144125553306e-16,0.788407031864851,0.737679020496898,0.824894615727002,0.622048248417515,1182,1182,40,40
Q055401001,CemaNeigeGR4J_NSE,5.171347974218638e-16,5.171347974218638e-16,1.3033117835059716e-16,4.5565323100459546e-15,4.5565323100459546e-15,1.2219303247044048e-14,3.04982243449759e-15,1.5801542605316227e-15,0.779696803854041,0.728057484309278,0.781379905117427,0.632343782578843,1053,1054,32,32
U012401001,GR4J_NSE,2.217967380599766e-16,2.217967380599766e-16,6.516558917529857e-19,7.691567408211572e-16,7.691567408211572e-16,9.65875359035e-16,1.0645083753689285e-15,9.170850892238453e-15,0.866057305906108,0.834355501798948,0.91955800651908,0.726359879363933,241,241,22,22
U012401001,GR4J_KGE,3.943807541836638e-16,3.943807541836638e-16,5.091061654320201e-21,1.0720056768798997e-15,1.0280719775994921e-15,1.0720056768798997e-15,5.225870953836862e-16,5.935514252531688e-15,0.863926299960035,0.849789850864974,0.932085289949994,0.766894696448855,360,360,35,35
U012401001,GR5J_NSE,8.84791890493049e-16,8.84791890493049e-16,1.3033117835059715e-17,1.2791037318103679e-15,1.2791037318103679e-15,3.542097338036848e-15,3.951820214810202e-16,8.638276367897239e-15,0.867969498497055,0.842818977794878,0.90896620396022,0.732584947603829,491,491,27,27
U012401001,GR6J_NSE,1.866379457849551e-16,1.866379457849551e-16,2.606623567011943e-18,1.0212909304092172e-15,1.0212909304092172e-15,4.379845834330762e-15,7.869268692994626e-16,7.30579685011613e-15,0.869662496017902,0.846500279458114,0.912544194437673,0.744626894542899,1226,1226,43,43
U012401001,CemaNeigeGR4J_NSE,8.561081077190213e-16,8.561081077190213e-16,9.774838376294786e-17,8.734002267013192e-16,8.734002267013192e-16,4.271795525130603e-15,6.609343462571725e-16,7.323075187956042e-15,0.889805261641382,0.83988903808092,0.935625983298526,0.742869993962422,968,968,22,22
U041501001,GR4J_NSE,1.7733768312183382e-16,1.7733768312183382e-16,2.606623567011943e-18,1.2792236913873597e-16,1.2792236913873597e-16,1.7054798179598845e-15,2.549219519435154e-16,3.350530218942593e-15,0.867888104402666,0.871029753350669,0.911363604603956,0.861529273100063,243,243,22,22
U041501001,GR4J_KGE,1.4001665336404676e-16,1.4001665336404676e-16,6.516558917529857e-19,1.0732352430364413e-15,3.8619967056973724e-16,1.0732352430364413e-15,6.333828189237141e-16,3.720874075204688e-16,0.86242152122034,0.876423382080146,0.931017434104811,0.895130823176876,290,290,28,28
U041501001,GR5J_NSE,9.357734914946437e-16,9.357734914946437e-16,1.3033117835059715e-17,2.5573500522541247e-16,2.5573500522541247e-16,3.051302484525001e-15,2.551522258133834e-16,1.4171641470198706e-15,0.868260505554625,0.870243652459584,0.909630420333422,0.861752909608818,1395,1396,111,111
U041501001,GR6J_NSE,1.416266490253242e-16,1.416266490253242e-16,3.2582794587649287e-19,2.555828715198864e-16,2.555828715198864e-16,1.2286853480182602e-16,0.0,1.166141000023546e-15,0.86877733083046,0.867340840305144,0.903586118623315,0.856843831185479,1448,1448,61,61
U041501001,CemaNeigeGR4J_NSE,1.9758100221022832e-15,1.9758100221022832e-15,4.2357632963944076e-16,0.0,0.0,3.4198437840689154e-15,2.494509774670753e-16,3.2377298058762445e-15,0.906550827351594,0.890133232507933,0.941460187863386,0.891544395948814,1121,1122,35,35
U044431001,GR4J_NSE,0.0,0.0,0.0,2.6109100070025672e-16,2.6109100070025672e-16,7.531627541666661e-16,5.05234999016581e-16,8.702886552685166e-16,0.850449093724022,0.878975547447156,0.88444869464122,0.892986611433913,211,211,18,18
U044431001,GR4J_KGE,0.0,0.0,0.0,4.833976600283782e-16,5.294398734278649e-16,4.833976600283782e-16,2.5535925388336996e-16,1.0785998214928519e-15,0.838790639199125,0.869538117566891,0.91868299450186,0.926386878851586,262,262,24,24
U044431001,GR5J_NSE,9.682680944452367e-16,9.682680944452367e-16,1.3033117835059715e-17,1.3060219033507283e-16,1.3060219033507283e-16,1.9996560581083918e-15,3.796961005182895e-16,3.114434297408981e-15,0.85007994259267,0.877193384216764,0.888331186854516,0.891191560493662,1039,1040,79,79
U044431001,GR6J_NSE,9.866806798791753e-16,9.866806798791753e-16,6.5165589175298575e-18,9.131726112359294e-16,9.131726112359294e-16,8.68183087375345e-16,3.809453993981542e-16,9.946608653022676e-16,0.85105062030471,0.874316655126301,0.895152334269809,0.892945978557442,1351,1350,54,54
U044431001,CemaNeigeGR4J_NSE,7.493824607321111e-16,7.493824607321111e-16,4.887419188147393e-17,5.010541499856115e-16,5.010541499856115e-16,2.4316710338492465e-15,1.2507969205148663e-16,3.3685414536942082e-15,0.886309812747415,0.887612534389799,0.913135871728269,0.922839903169746,1014,1014,26,26
U047401001,GR4J_NSE,2.311566731170665e-16,2.311566731170665e-16,5.091061654320201e-21,9.87215918336689e-16,9.87215918336689e-16,5.441754490376691e-15,0.0,1.053141685560621e-15,0.89968000232064,0.886941036434249,0.938488849930126,0.843360804987336,242,242,22,22
U047401001,GR4J_KGE,2.443537373223302e-16,2.443537373223302e-16,5.091061654320201e-21,2.3399407876384657e-16,2.473257818423941e-16,2.3399407876384657e-16,8.709834246585851e-16,3.9494634601440494e-15,0.897781878100064,0.892274290457646,0.948932580251849,0.871432641691653,458,458,46,46
U047401001,GR5J_NSE,9.724466335727476e-16,9.724466335727476e-16,1.5639741402071657e-17,4.938246885433508e-16,4.938246885433508e-16,3.693150528232313e-15,7.487139356240754e-16,4.858261841561288e-15,0.899285151497803,0.889704041931384,0.931912022006131,0.845533922435304,520,520,30,30
U047401001,GR6J_NSE,4.919226533408925e-16,4.919226533408925e-16,1.6291397293824643e-19,2.470402838867995e-16,2.470402838867995e-16,3.0913087814477333e-15,6.249992985575372e-16,3.909666334960326e-15,0.898819420992805,0.888179416510937,0.933772737731348,0.851906221278412,1451,1451,60,60
U047401001,CemaNeigeGR4J_NSE,3.3397163307266005e-16,3.3397163307266005e-16,7.636592481480301e-21,8.469120071483659e-16,8.469120071483659e-16,3.731714308944403e-15,8.669653334725266e-16,2.573057654075012e-15,0.91763502073181,0.896409680101975,0.952032600750046,0.862960083981694,1022,1023,28,28
U063501001,GR4J_NSE,5.063491627333507e-16,5.063491627333507e-16,1.3033117835059715e-18,3.7113838127734744e-16,3.7113838127734744e-16,4.965330718751328e-16,3.6665653621048434e-16,1.5592491557565397e-15,0.897419733958073,0.908389390326715,0.894379921508514,0.925631369870729,172,172,13,13
U063501001,GR4J_KGE,3.6288257449185626e-16,3.6288257449185626e-16,4.887419188147393e-19,1.1824135894465168e-16,7.565046205370666e-16,1.1824135894465168e-16,1.2625580833423938e-16,3.6341094197583536e-16,0.88054163410421,0.879344118320515,0.938946435100469,0.916502143762347,216,216,19,19
U063501001,GR5J_NSE,8.848196644378097e-16,8.848196644378097e-16,1.0426494268047772e-17,4.92312648983176e-16,4.92312648983176e-16,1.572243943763302e-15,2.440402028593058e-16,8.426386173938259e-16,0.902047125474606,0.909868957341609,0.917980913673017,0.922288750118354,1671,1671,137,137
U063501001,GR6J_NSE,4.3311750941742556e-16,4.3311750941742556e-16,1.2218547970368482e-19,6.117313938796671e-16,6.117313938796671e-16,5.7054340082301394e-15,8.534891059441605e-16,1.6928795816555168e-15,0.907443230585242,0.910563605118183,0.914575159087136,0.918146955824945,1857,1857,92,92
U063501001,CemaNeigeGR4J_NSE,1.9488317792545693e-15,1.9488317792545693e-15,1.5639741402071658e-15,3.700454774702241e-16,3.700454774702241e-16,2.2153850970891833e-15,1.2365075638278556e-16,3.2051334221407936e-15,0.900070201275051,0.897869982443326,0.902056011368408,0.935250353629817,923,924,18,18
U303401001,GR4J_NSE,3.7249902835037876e-16,3.7249902835037876e-16,6.516558917529857e-19,2.5132425840807744e-15,2.5132425840807744e-15,1.486639363220211e-16,6.556156636180583e-16,1.797834190275391e-15,0.795148648595815,0.846702638630015,0.746800503264155,0.802793683544099,274,274,26,26
U303401001,GR4J_KGE,3.7788355921689456e-16,3.7788355921689456e-16,1.6291397293824643e-19,1.4702457584486312e-15,1.7368099299505626e-15,1.4702457584486312e-15,5.849637524976793e-16,2.1402128330663793e-15,0.703154274988763,0.759173894029997,0.830640265458954,0.829990742955776,273,273,26,26
U303401001,GR5J_NSE,1.501154067920965e-16,1.501154067920965e-16,2.5455308271601005e-21,8.146241163835797e-16,8.146241163835797e-16,1.758364834487619e-15,5.186145356619976e-16,3.1210149505466263e-15,0.817719241767983,0.856299195862674,0.820813692189922,0.818167486250147,994,994,75,75
U303401001,GR6J_NSE,5.28776812931242e-16,5.28776812931242e-16,3.47291987182544e-18,4.062088688088004e-16,4.062088688088004e-16,5.1074657375245175e-15,1.308806185010202e-15,5.102190292794779e-15,0.819940018454691,0.848271529689098,0.826015818878578,0.805110149833901,1791,1791,87,87
U303401001,CemaNeigeGR4J_NSE,1.899824223860953e-15,1.899824223860953e-15,6.516558917529858e-16,1.1042577563887533e-15,1.1042577563887533e-15,1.4681106728359822e-16,1.060923886741123e-15,2.7284955492404694e-15,0.804321649145331,0.837174495550641,0.756225702303842,0.813798670065054,1036,1037,28,28
U342401001,GR4J_NSE,4.039068157751246e-16,4.039068157751246e-16,1.3033117835059715e-18,6.191720641408086e-16,6.191720641408086e-16,2.3117160096829717e-15,3.782859402509625e-16,1.931564073438795e-15,0.896538368672812,0.880463353109512,0.912492597685943,0.919646862264203,240,240,22,22
U342401001,GR4J_KGE,2.224319776032048e-16,2.224319776032048e-16,1.3033117835059715e-18,5.381427280833376e-15,1.291369831293013e-16,5.381427280833376e-15,6.592937762049507e-16,1.3274345043689447e-15,0.8597250746624,0.841978996841029,0.928378913268436,0.920004205908634,523,524,54,54
U342401001,GR5J_NSE,8.54758264815314e-16,8.54758264815314e-16,9.1231824845418e-18,3.6742390724478683e-16,3.6742390724478683e-16,6.082253444915561e-16,3.734459389738825e-16,1.3319223326528287e-15,0.906492203746692,0.8918744927384,0.912674089200643,0.916904309769536,561,561,34,34
U342401001,GR6J_NSE,4.284003923917131e-16,4.284003923917131e-16,8.145698646912322e-20,2.459439962738486e-16,2.459439962738486e-16,3.23754801926281e-15,1.2532995887334828e-16,1.557269393021552e-15,0.90282588023736,0.885840093306891,0.925886550146205,0.92680812869012,1838,1839,92,92
U342401001,CemaNeigeGR4J_NSE,4.094207724698518e-16,4.094207724698518e-16,2.0364246617280804e-20,4.989993640940812e-16,4.989993640940812e-16,1.0985260959962253e-15,1.2601232982284188e-16,1.9220137931585655e-15,0.889959470502119,0.881043169494601,0.909583054789874,0.924216488832295,984,985,25,25
U452521001,GR4J_NSE,1.0072611195291415e-15,1.0072611195291415e-15,6.516558917529857e-19,9.461223329536294e-16,9.461223329536294e-16,1.051449553453722e-14,7.167505839589039e-15,9.169309431338288e-15,0.821411872618484,0.650566153384957,0.87639498006543,0.762806087799093,232,232,21,21
U452521001,GR4J_KGE,5.261529870272637e-16,5.261529870272637e-16,6.516558917529857e-19,1.3447308547876817e-15,4.0831127837409436e-16,1.3447308547876817e-15,1.3337069468989058e-14,1.7580340546587517e-14,0.815718117593586,0.59935248863235,0.908170822986354,0.675719923172652,324,324,31,31
U452521001,GR5J_NSE,9.288672920720251e-16,9.288672920720251e-16,1.82463649690836e-17,6.553771564160975e-16,6.553771564160975e-16,2.850779045172073e-15,6.3784457914403986e-15,7.914852559872291e-15,0.847010773686685,0.678828344335639,0.895724612878137,0.645245868402901,492,492,27,27
U452521001,GR6J_NSE,1.9843396058236747e-16,1.9843396058236747e-16,2.606623567011943e-18,7.93642528371147e-16,7.93642528371147e-16,5.356969355664004e-15,5.356366780289834e-15,8.206726167702368e-15,0.839337347687568,0.683996472150619,0.870443042295074,0.649354006616347,1268,1268,47,47
U452521001,CemaNeigeGR4J_NSE,1.0596180158127764e-15,1.0596180158127764e-15,9.774838376294786e-17,5.369402495667819e-16,5.369402495667819e-16,8.456385657251905e-15,1.0393163821912005e-14,1.3671388703698228e-14,0.827073794911754,0.651616828740371,0.879630443369095,0.763353062198679,1074,1074,31,31
U463501001,GR4J_NSE,4.516270503752899e-16,4.516270503752899e-16,9.774838376294785e-19,6.621831031382769e-16,6.621831031382769e-16,3.708341758378802e-15,1.85988362928491e-15,6.477182310110258e-15,0.838305160131306,0.776010880082654,0.838278851167551,0.83988570341332,258,257,24,24
U463501001,GR4J_KGE,3.2432995205188287e-16,3.2432995205188287e-16,6.516558917529857e-19,3.906215627836083e-15,1.0830166494017951e-15,3.906215627836083e-15,1.5508523713574113e-16,9.076015884630865e-16,0.820096736454339,0.71587924494284,0.909502704736397,0.856274523002576,224,224,20,20
U463501001,GR5J_NSE,4.959213021445111e-16,4.959213021445111e-16,9.774838376294785e-19,1.3192599590947097e-16,1.3192599590947097e-16,1.4191873873491396e-15,9.81987573238012e-16,2.808094129926618e-15,0.841549852985005,0.791411356332148,0.860524366249338,0.869803696444881,2260,2260,190,190
U463501001,GR6J_NSE,5.646418030502424e-16,5.646418030502424e-16,8.145698646912322e-20,6.334822930290881e-16,6.334822930290881e-16,3.3043147680016104e-15,1.2682354352747318e-15,2.5827319818879367e-15,0.876285759556485,0.700326134246299,0.604785434994705,0.55882296039006,3283,3283,202,202
U463501001,CemaNeigeGR4J_NSE,8.373590750462354e-16,8.373590750462354e-16,2.8509945264193126e-17,1.3166514123659816e-16,1.3166514123659816e-16,5.164005496890969e-15,1.4020476078258544e-16,3.4002227590380584e-15,0.843217129604654,0.791858292420449,0.838471182620728,0.848938457444487,1003,1002,25,25
V125501001,GR4J_NSE,1.3875804529459154e-16,1.3875804529459154e-16,2.0364246617280804e-20,3.085173850431234e-16,3.085173850431234e-16,2.6612135407642665e-15,2.906848252646174e-15,1.99232756426706e-15,0.719715049101673,0.649287123999211,0.792654822499512,0.724424014353113,216,216,19,19
V125501001,GR4J_KGE,2.104650984483014e-16,2.104650984483014e-16,5.213247134023886e-18,1.96730665422412e-15,9.589628942898694e-16,1.96730665422412e-15,2.6715421561485665e-15,2.1012493466965035e-15,0.694639822605836,0.623360755548985,0.84650480562448,0.792544939778758,330,331,32,32
V125501001,GR5J_NSE,9.863233403538355e-16,9.863233403538355e-16,5.213247134023886e-17,1.2405893467230657e-15,1.2405893467230657e-15,1.801752705893623e-15,4.101990350307494e-15,4.8638841206708494e-15,0.715932650918041,0.649571313326136,0.801047739399325,0.73042728623035,949,949,71,71
V125501001,GR6J_NSE,0.0,0.0,0.0,7.708739679508872e-16,7.708739679508872e-16,1.4059249128071213e-16,6.828283015667451e-16,1.6907822181487143e-15,0.720106704067538,0.65036731610436,0.789674480131691,0.722296055623798,1036,1036,28,28
V125501001,CemaNeigeGR4J_NSE,1.2084087761419486e-15,1.2084087761419486e-15,9.774838376294786e-17,5.422995861500727e-16,5.422995861500727e-16,3.7548637853353156e-16,0.0,1.3950640537776764e-16,0.818900145218197,0.774407376761822,0.887027936108749,0.795822257493337,1087,1088,33,33
V301501001,GR4J_NSE,8.851000521402429e-16,8.851000521402429e-16,2.28079562113545e-18,3.768071825688381e-16,3.768071825688381e-16,7.637735737184464e-16,3.171816797529302e-15,1.1555883149775755e-15,0.883918679885301,0.735057697383069,0.872161380933892,0.768594150865363,257,258,24,24
V301501001,GR4J_KGE,1.9104798976908696e-16,1.9104798976908696e-16,1.3033117835059715e-18,1.1899058497534827e-15,7.680376043450906e-16,1.1899058497534827e-15,2.02425325849573e-15,3.0204562859202138e-15,0.867319270575442,0.712998695175744,0.933034344570342,0.808649562505161,193,194,16,16
V301501001,GR5J_NSE,7.142822256381696e-16,7.142822256381696e-16,7.819870701035828e-18,2.4951463703323873e-16,2.4951463703323873e-16,3.96391193103207e-15,3.8146003363363e-15,1.627201833052361e-15,0.889906129616965,0.727614249682747,0.896264533777241,0.750518652499806,1230,1230,98,98
V301501001,GR6J_NSE,4.525853310671306e-16,4.525853310671306e-16,3.47291987182544e-18,7.456871676407042e-16,7.456871676407042e-16,6.006407296494539e-15,3.894037326075277e-15,4.1516398649497004e-15,0.893315378998259,0.712771175298497,0.905714939417814,0.74877026188978,1608,1608,73,73
V301501001,CemaNeigeGR4J_NSE,1.957682485192239e-15,1.957682485192239e-15,6.516558917529858e-16,6.260784664245785e-16,6.260784664245785e-16,1.0188040734956608e-15,4.637763134694447e-15,2.009197338489827e-15,0.886648466737277,0.742101585695738,0.871785304757037,0.773598593179248,1014,1013,26,26
V445501001,GR4J_NSE,3.3244829461677593e-16,3.3244829461677593e-16,4.072849323456161e-20,6.491587253431509e-16,6.491587253431509e-16,1.275963247244558e-15,1.569477733865791e-16,0.0,0.855124472091385,0.707383737066826,0.870105802046166,0.827042461758035,273,273,26,26
V445501001,GR4J_KGE,1.5093912405083891e-16,1.5093912405083891e-16,1.3033117835059715e-18,1.3284632346040752e-15,6.611452648864314e-16,1.3284632346040752e-15,5.198738496795994e-16,1.4839819857008991e-15,0.839621096595062,0.640668707596694,0.919291776600534,0.822951584894655,289,289,28,28
V445501001,GR5J_NSE,9.484666597237648e-16,9.484666597237648e-16,1.5639741402071657e-17,1.2975680246004195e-15,1.2975680246004195e-15,3.6011883477894555e-15,7.804171498261156e-16,3.1047906666040437e-15,0.855618359559257,0.711301016944928,0.863221850325776,0.822442873235908,2649,2648,229,229
V445501001,GR6J_NSE,1.6496580361206603e-16,1.6496580361206603e-16,2.606623567011943e-18,3.857597693492382e-16,3.857597693492382e-16,3.660391660409469e-15,1.5368738931168246e-16,3.5998778723153525e-15,0.863404983753018,0.722390450900036,0.879590784296779,0.832695517128735,2189,2189,119,119
V445501001,CemaNeigeGR4J_NSE,1.8980231025177047e-15,1.8980231025177047e-15,1.1729806051553743e-15,9.0554502472522e-16,9.0554502472522e-16,1.6508063838526022e-15,3.0788680708567057e-16,2.127084524070783e-15,0.858219189568659,0.72118908577738,0.874293888205349,0.835113423701981,1121,1122,35,35
V504661001,GR4J_NSE,1.4302878210610146e-16,1.4302878210610146e-16,6.363827067900251e-22,7.645446665742201e-16,7.645446665742201e-16,1.4925268206893706e-15,4.1306133275404773e-16,1.2171229433767513e-15,0.871281749645725,0.806337657332519,0.892625587079794,0.8209529921361,357,357,36,36
V504661001,GR4J_KGE,2.0296550797650935e-16,2.0296550797650935e-16,1.3033117835059715e-18,1.5547196671789646e-15,2.587017232360446e-16,1.5547196671789646e-15,0.0,1.791216306573084e-15,0.858303540260663,0.797077877384348,0.928328085430057,0.867741226322853,297,297,28,28
V504661001,GR5J_NSE,1.00405722470432e-15,1.00405722470432e-15,7.819870701035828e-18,3.825803951199812e-16,3.825803951199812e-16,3.4531228443366262e-15,6.879408388339847e-16,5.389598799295537e-16,0.870580175137029,0.806917515252411,0.900235702314735,0.823974522756886,712,713,48,48
V504661001,GR6J_NSE,3.6819555172034664e-16,3.6819555172034664e-16,6.516558917529857e-19,6.308457140866309e-16,6.308457140866309e-16,2.4543782102223252e-15,8.098420323917748e-16,9.622445079165503e-16,0.879948139326421,0.822547840358131,0.904687810542931,0.807649314538886,1049,1049,29,29
V504661001,CemaNeigeGR4J_NSE,1.8660439844032731e-16,1.8660439844032731e-16,1.3033117835059715e-18,7.533799445843994e-16,7.533799445843994e-16,2.909417881605312e-15,5.342918421196573e-16,2.7678691336649956e-15,0.884193718672144,0.831173480186895,0.877671431382323,0.842333303751858,1087,1087,32,32
V713501001,GR4J_NSE,2.4968485320529994e-16,2.4968485320529994e-16,6.516558917529857e-19,8.314853209440467e-16,8.314853209440467e-16,9.057401233739036e-16,1.2355780682587588e-15,4.0816288683834773e-16,0.801137191476553,0.718836342694066,0.858034327045913,0.816014679745877,186,186,15,15
V713501001,GR4J_KGE,3.4117336732107625e-16,3.4117336732107625e-16,3.0546369925921205e-20,1.6164170169375158e-15,1.1280698247903476e-15,1.6164170169375158e-15,1.3618567638380919e-15,1.0471876593534368e-15,0.787343478374837,0.652181964567985,0.892894541995839,0.74213643590629,315,315,30,30
V713501001,GR5J_NSE,8.159475617803652e-16,8.159475617803652e-16,1.0426494268047772e-17,1.2416967163146452e-15,1.2416967163146452e-15,0.0,3.052109261124047e-16,1.5856567476500323e-15,0.804705939086533,0.727511979185357,0.848929479258358,0.84019926224552,441,441,22,22
V713501001,GR6J_NSE,4.412496452208904e-16,4.412496452208904e-16,6.94583974365088e-18,1.3540190203325663e-16,1.3540190203325663e-16,2.870907141103964e-15,0.0,8.94484899488378e-16,0.819946402490321,0.766258185627752,0.850773129929978,0.868830896622316,1668,1668,78,78
V713501001,CemaNeigeGR4J_NSE,2.698659489710677e-16,2.698659489710677e-16,6.516558917529857e-19,0.0,0.0,1.93622619398914e-15,1.2290437955025822e-15,3.395952633745718e-15,0.80488453590499,0.722658072031461,0.86009296956504,0.817313390646873,1028,1029,29,29
Y028406001,GR4J_NSE,2.680666855128818e-16,2.680666855128818e-16,4.072849323456161e-20,8.981861957576571e-16,8.981861957576571e-16,7.137959124413206e-15,0.0,4.8021134278111946e-15,0.865250569323264,0.919428659303138,0.886565911917242,0.92477867615151,278,278,26,26
Y028406001,GR4J_KGE,2.2626777643312024e-16,2.2626777643312024e-16,2.606623567011943e-18,5.980359660264631e-16,1.9433713346655968e-15,5.980359660264631e-16,3.625404909326774e-16,3.481349764298846e-15,0.856930689071986,0.918702643477681,0.928224293934881,0.956717738628677,556,556,58,58
Y028406001,GR5J_NSE,1.0150762934507653e-15,1.0150762934507653e-15,1.5639741402071657e-17,8.96228998639943e-16,8.96228998639943e-16,4.5674216813710845e-15,4.83461491900066e-16,6.27795774817979e-15,0.867140115324286,0.918561699929264,0.899375069279778,0.937276462591576,710,710,48,48
Y028406001,GR6J_NSE,4.468847593939164e-16,4.468847593939164e-16,1.6291397293824643e-19,1.1497205213419948e-15,1.1497205213419948e-15,5.303112135459861e-15,2.4183388846107557e-16,4.942135951986269e-15,0.869081401623012,0.918169932005913,0.900218378179589,0.943506360150129,1381,1381,56,56
Y028406001,CemaNeigeGR4J_NSE,1.635193863282666e-15,1.635193863282666e-15,6.516558917529858e-16,9.006758401995828e-16,9.006758401995828e-16,6.3437955955874926e-15,0.0,7.425696653626942e-15,0.862858847268955,0.91661949322883,0.875046340866804,0.912016847187748,1266,1268,47,47
Y062402001,GR4J_NSE,1.4465551583070207e-16,1.4465551583070207e-16,8.145698646912322e-20,8.413095819677424e-15,8.413095819677424e-15,5.433796061922837e-15,2.91530395465233e-15,2.252914485142094e-15,0.475069222354799,0.609321315043492,0.531227125775483,0.591352951182326,622,622,66,66
Y062402001,GR4J_KGE,0.0,0.0,0.0,1.9620458209236965e-15,1.8186212738496642e-14,1.9620458209236965e-15,8.563598712491478e-16,3.2611845918870967e-15,0.36323269124288,0.777866685653338,0.679019631112886,0.783001662337752,383,383,39,39
Y062402001,GR5J_NSE,7.720125564780372e-16,7.720125564780372e-16,5.551115123125783e-17,5.120953957348869e-15,5.120953957348869e-15,5.982810319346371e-16,2.986784496117415e-15,1.5207693384389699e-15,0.444440082734085,0.669081229972583,0.556706446651872,0.584032303420726,1055,1055,80,80
Y062402001,GR6J_NSE,1.2042857851004165e-15,1.2042857851004165e-15,2.4437095940736964e-19,8.81006587410546e-15,8.81006587410546e-15,8.038016060039708e-15,1.6206352658211696e-15,1.5549631956135594e-15,0.497769370846463,0.685054217959777,0.56629824660249,0.713986689689516,2268,2268,124,124
Y062402001,CemaNeigeGR4J_NSE,9.356105216852283e-16,9.356105216852283e-16,3.2582794587649288e-18,5.2249772878218766e-15,5.2249772878218766e-15,2.9608126647236806e-15,2.524070091819503e-15,3.3319588909160257e-15,0.531209497892369,0.747752270422185,0.637453076430591,0.69972902669032,1302,1303,50,50
Y152401001,GR4J_NSE,5.551643088654962e-16,5.551643088654962e-16,3.2582794587649287e-19,2.076959705068992e-15,2.076959705068992e-15,6.587314837080277e-15,2.5130763656888945e-14,5.41842364905353e-14,0.748359359443417,0.543387514575032,0.792135846667844,0.324762995292598,289,289,28,28
Y152401001,GR4J_KGE,0.0,0.0,0.0,4.130725116568753e-15,9.263746964039583e-16,4.130725116568753e-15,9.93963876740429e-15,9.446639633090207e-15,0.719076003868544,0.513803975454674,0.860070224607832,0.317319415465766,667,668,70,70
Y152401001,GR5J_NSE,8.077312893966702e-16,8.077312893966702e-16,5.213247134023886e-17,8.908173739122486e-16,8.908173739122486e-16,1.103316020857139e-15,2.4662649504899623e-14,5.902342239809517e-14,0.747778202674247,0.544698111015833,0.805008177992486,0.309422395602618,1275,1275,104,104
